index,u_p0,u_p1,u_p2,v_p0,v_p1,v_p2,w_p0,w_p1,w_p2
   228.20,    6.1412,    9.3645,    9.6937,   -0.0011,    1.2495,   -0.2132,   -0.1900,   -0.1500,   -0.5000
   228.30,    5.9151,    9.2540,    9.7375,   -0.5098,    1.2787,   -0.6282,    0.1350,   -0.0000,   -0.6800
   228.40,    6.2907,    9.2367,    9.7215,    0.1740,    1.3621,   -0.7299,    0.1000,   -0.1000,   -0.6000
   228.50,    6.2738,    9.2993,    9.4179,   -0.1238,    1.1418,   -0.4038,    0.3500,   -0.1300,   -0.5300
   228.60,    6.0316,    9.4211,    9.5536,    0.4271,    1.0784,   -0.5225,    0.1900,    0.0700,   -0.6600
   228.70,    6.0781,    8.9132,    9.3964,    0.0481,    1.0374,   -0.5774,   -0.1600,    0.0350,   -0.7400
   228.80,    6.1579,    9.0298,    9.4304,    0.0366,    0.6100,   -0.2740,    0.0300,   -0.0300,   -0.4900
   228.90,    6.0855,    9.0501,    9.4277,    0.2200,    0.4736,   -0.7161,   -0.2050,    0.0450,   -0.6600
   229.00,    6.1725,    9.1591,    9.3883,    0.6724,    0.3694,   -0.6853,   -0.0300,    0.1600,   -0.3100
   229.10,    5.8645,    9.2354,    9.2009,    0.6275,    0.5890,   -0.1455,    0.0150,    0.4650,    0.0100
   229.20,    5.5041,    9.5193,    9.2632,   -0.1506,    0.6844,   -0.5368,    0.2400,    0.5200,   -0.4400
   229.30,    5.6808,    9.5762,    9.0556,    0.0350,    1.2364,   -0.0066,    0.0850,    1.0850,   -0.3200
   229.40,    5.5583,    9.8533,    9.0391,   -0.2437,    0.9819,   -0.3363,    0.2700,    0.9700,   -0.6000
   229.50,    5.4188,    9.4153,    9.3233,    0.1382,    1.0385,    0.0761,   -0.0700,    1.6800,   -0.1800
   229.60,    5.7819,    9.5819,    9.3216,    0.5461,    1.2193,   -0.3159,    0.0800,    1.1400,   -0.2800
   229.70,    5.8223,    9.7825,    9.3822,    0.5653,    1.0943,   -0.2871,   -0.1450,    0.9150,   -0.3300
   229.80,    5.7418,    9.9222,    9.4523,    0.6409,    1.2325,   -0.6846,    0.0700,    0.8100,   -0.4900
   229.90,    5.2547,    9.8589,    9.5883,    0.6915,    1.1678,   -0.6892,    0.0800,    0.6700,   -0.6100
   230.00,    5.3505,    9.7068,    9.5070,    0.9847,    0.9567,   -0.5496,    0.4800,    0.5000,   -0.6100
   230.10,    5.2910,    9.5166,    9.6523,    0.0477,    0.8515,   -0.6885,    0.3750,    0.5450,   -0.5900
   230.20,    5.4300,    9.1588,    9.3637,   -0.3592,    1.0676,   -0.7168,    0.5000,    0.7000,   -0.2200
   230.30,    5.7342,    9.1590,    8.9042,   -0.1971,    1.3276,   -0.6877,    0.3450,    0.7650,   -0.0300
   230.40,    5.4790,    9.0702,    9.1812,   -0.4101,    1.4414,   -0.7392,   -0.0100,    0.5700,   -0.3000
   230.50,    5.4967,    8.9833,    9.1039,   -0.3225,    1.5981,   -0.8057,    0.1100,    0.3800,   -0.2700
   230.60,    5.3083,    8.9783,    9.3144,   -0.6448,    1.5512,   -0.7799,    0.2700,    0.0400,   -0.4200
   230.70,    5.3438,    9.1112,    9.3167,   -0.2664,    1.5426,   -0.5659,    0.3300,   -0.0500,   -0.1300
   230.80,    5.6280,    9.1800,    9.4070,   -0.4631,    1.5332,   -0.5476,    0.3000,   -0.0100,   -0.1200
   230.90,    5.6808,    9.1891,    9.2669,   -0.3711,    1.4881,   -0.4509,    0.0800,   -0.1350,   -0.1100
   231.00,    5.5147,    9.3632,    9.3770,   -0.5269,    1.4916,   -0.6511,    0.2500,   -0.1900,   -0.2000
   231.10,    5.7070,    9.1938,    9.2135,   -0.6137,    1.4209,   -0.4218,    0.3850,   -0.2100,   -0.4600
   231.20,    6.0422,    9.1436,    9.2689,   -0.3552,    1.3079,   -0.7570,    0.2400,   -0.2600,   -0.3900
   231.30,    6.1048,    9.2392,    9.0990,   -0.3725,    1.3410,   -0.6496,   -0.1650,   -0.1750,   -0.3400
   231.40,    5.7989,    9.1093,    9.0950,   -0.1144,    1.2966,   -0.8495,   -0.0200,   -0.2600,   -0.2900
   231.50,    5.5950,    9.1497,    9.3319,   -0.1074,    1.3158,   -0.8062,   -0.1400,   -0.0250,   -0.3500
   231.60,    5.4706,    9.0532,    9.0756,   -0.2259,    1.2897,   -0.5171,    0.1800,   -0.0300,   -0.2200
   231.70,    5.5223,    9.1274,    9.0002,   -0.6470,    1.3522,   -0.4836,    0.1250,   -0.0450,   -0.2100
   231.80,    6.0616,    9.3876,    9.0335,   -0.6877,    1.4091,   -0.5223,   -0.4200,   -0.1300,   -0.1000
   231.90,    5.9941,    9.2894,    9.0736,   -0.4573,    1.1940,   -0.6171,   -0.3700,   -0.0050,   -0.1900
   232.00,    5.6821,    9.2514,    9.0992,   -0.5562,    0.8937,   -0.5356,   -0.4700,    0.0700,   -0.0100
   232.10,    5.7364,    9.2708,    9.1709,   -0.5923,    0.9103,   -0.6550,   -0.3750,    0.1850,   -0.0500
   232.20,    6.4052,    9.2832,    9.1632,   -0.4104,    0.9831,   -0.9409,   -0.2800,    0.2200,   -0.3100
   232.30,    6.4306,    9.2807,    9.0231,   -0.1829,    0.8581,   -0.4380,   -0.0550,    0.1150,   -0.1400
   232.40,    6.5502,    9.3216,    8.9958,   -0.2572,    0.9023,   -0.5055,    0.0600,    0.1500,   -0.0300
   232.50,    6.8764,    9.2932,    9.0332,   -0.0996,    0.9309,   -0.6363,   -0.1350,    0.2000,   -0.2200
   232.60,    7.2451,    9.2953,    9.1485,   -0.1149,    0.8848,   -0.8786,    0.0700,    0.2300,   -0.2300
   232.70,    6.9931,    8.8545,    9.0458,   -0.0639,    0.8485,   -0.5065,    0.0350,    0.0650,    0.0000
   232.80,    6.5241,    8.7700,    9.0046,   -0.5668,    0.9272,   -0.4617,    0.2700,   -0.0900,   -0.0400
   232.90,    6.8653,    8.8173,    8.9271,   -0.3575,    0.8903,   -0.2361,    0.6550,    0.0350,   -0.2400
   233.00,    6.3835,    8.9288,    8.9537,   -0.2920,    0.9681,   -0.5107,    0.9800,    0.1000,   -0.2400
   233.10,    6.2580,    8.9029,    8.8717,   -0.3145,    1.1216,   -0.3070,    1.0450,    0.1000,   -0.1600
   233.20,    6.4642,    8.7084,    9.0598,   -0.6596,    1.2545,   -0.5048,    0.3200,    0.0400,   -0.4500
   233.30,    6.3714,    8.7368,    9.0667,   -0.5998,    1.3720,   -0.5609,   -0.0550,   -0.0900,   -0.2500
   233.40,    6.4212,    8.7498,    8.7884,    0.5035,    1.3237,   -0.2674,    0.1300,   -0.2500,   -0.2000
   233.50,    6.3583,    8.8807,    9.0381,    0.4067,    1.4181,   -0.3863,    0.0900,   -0.1300,   -0.3100
   233.60,    6.0185,    8.7464,    9.2204,    0.0693,    1.3518,   -0.4779,    0.0100,   -0.2300,   -0.3700
   233.70,    5.7941,    8.8221,    9.2558,   -0.1043,    1.4893,   -0.3026,   -0.1550,   -0.1350,   -0.3300
   233.80,    6.3241,    8.8343,    9.2270,    0.2493,    1.4480,   -0.2420,   -0.3700,   -0.2600,   -0.2500
   233.90,    6.6259,    8.8300,    9.1662,    0.0833,    1.4831,   -0.3849,   -0.0450,   -0.1350,   -0.3400
   234.00,    6.6711,    8.7993,    9.1209,   -0.3136,    1.5007,   -0.2479,    0.3400,   -0.0100,   -0.3400
   234.10,    6.4143,    8.6624,    9.3221,   -0.0495,    1.4554,   -0.4940,    0.3150,   -0.0750,   -0.5800
   234.20,    6.4399,    8.6511,    9.2182,   -0.1710,    1.4897,   -0.2859,    0.3300,   -0.2800,   -0.3900
   234.30,    6.6065,    8.5416,    9.1869,   -0.1933,    1.3658,   -0.1472,    0.2850,   -0.3250,   -0.2400
   234.40,    6.8918,    8.6508,    9.1906,   -0.0799,    1.3756,   -0.0613,   -0.0500,   -0.3000,   -0.2100
   234.50,    6.6451,    8.6897,    9.1844,    0.4490,    1.3199,   -0.4752,    0.1250,   -0.2450,   -0.4000
   234.60,    6.6458,    8.7469,    8.9662,    0.9371,    1.1737,   -0.3809,    0.4000,   -0.3100,   -0.1900
   234.70,    6.5593,    8.6321,    9.2223,    0.7128,    1.2380,   -0.7840,    0.4500,   -0.2350,   -0.3300
   234.80,    6.8676,    8.7481,    9.0391,    0.5227,    1.3377,   -0.3363,    0.6600,   -0.1700,   -0.2800
   234.90,    7.2173,    8.7188,    8.9394,    0.6048,    1.1703,   -0.2204,    0.2850,   -0.1850,   -0.5200
   235.00,    7.8773,    8.8239,    9.3898,    0.5968,    1.1262,   -0.4073,    0.2200,   -0.1700,   -0.7000
   235.10,    7.9277,    8.8258,    9.1975,    0.7668,    1.3722,    0.2887,    0.2750,   -0.3400,   -0.4400
   235.20,    7.8182,    8.8000,    9.3477,    1.2520,    1.4367,    0.3997,    0.0700,   -0.5500,   -0.6400
   235.30,    7.4164,    8.8074,    9.3253,    1.0139,    1.4056,    0.1761,   -0.0900,   -0.4850,   -0.2900
   235.40,    7.5855,    8.8825,    9.2054,    0.3045,    1.4611,   -0.1236,    0.0900,   -0.5300,   -0.4800
   235.50,    7.7835,    8.9611,    9.2278,    0.4036,    1.4886,   -0.3061,    0.6900,   -0.4350,   -0.6400
   235.60,    8.4641,    8.8729,    8.9657,    0.6332,    1.4813,   -0.2029,    0.3500,   -0.5300,   -0.5900
   235.70,    7.8284,    8.9689,    8.8015,    0.7047,    1.4254,    0.0904,    0.1350,   -0.5250,   -0.3900
   235.80,    8.0034,    8.8788,    8.9101,    0.4983,    1.3752,    0.0183,   -0.0200,   -0.7100,   -0.2100
   235.90,    7.8415,    9.1173,    8.7456,    0.4534,    1.3474,   -0.2085,   -0.5400,   -0.6200,   -0.4400
   236.00,    7.9930,    9.4639,    8.8882,    0.5825,    1.0195,   -0.3834,   -0.3200,   -0.7300,   -0.4600
   236.10,    7.9822,    9.2649,    8.6747,    0.6417,    1.2195,   -0.5592,   -0.6650,   -0.6050,   -0.5000
   236.20,    7.7746,    9.2766,    8.7564,    0.1567,    1.1533,   -0.4708,   -0.4600,   -0.5500,   -0.3200
   236.30,    7.8485,    9.4934,    8.9293,    0.2513,    1.2440,   -0.4282,   -0.4650,   -0.6400,   -0.2800
   236.40,    7.6658,    9.4864,    9.0536,    0.1148,    1.2431,   -0.5127,   -0.4100,   -0.5700,   -0.3700
   236.50,    7.8838,    9.2935,    9.1869,    0.1665,    1.1019,   -0.5533,   -0.3050,   -0.4750,   -0.4300
   236.60,    7.7202,    9.4745,    9.1477,    0.1358,    1.0493,   -0.8146,   -0.6000,   -0.4400,   -0.3700
   236.70,    7.6898,    9.2770,    8.8978,   -0.3417,    1.1783,   -0.8096,   -0.6200,   -0.5050,   -0.3400
   236.80,    7.4688,    9.2849,    8.8271,    0.2687,    1.3751,   -0.6402,   -0.3900,   -0.5700,   -0.4700
   236.90,    7.5805,    9.1792,    8.9037,   -0.1485,    1.3372,   -0.5097,   -0.7000,   -0.5450,   -0.7100
   237.00,    7.7305,    9.3810,    9.2029,    0.0515,    1.1732,   -0.4516,   -0.9700,   -0.6800,   -0.4700
   237.10,    7.6803,    9.4353,    9.2255,   -0.0615,    1.1371,   -0.5201,   -0.8550,   -0.5150,   -0.3800
   237.20,    7.4276,    9.2827,    9.0773,   -0.0925,    1.1611,   -0.5311,   -0.9100,   -0.4000,   -0.5000
   237.30,    7.5932,    9.3374,    8.9197,    0.0382,    1.0931,   -0.4080,   -0.7250,   -0.4600,   -0.5000
   237.40,    7.4096,    9.1729,    8.8771,    0.1119,    1.0693,   -0.6412,   -0.8500,   -0.2600,   -0.3300
   237.50,    7.3693,    9.2014,    8.9283,   -0.1104,    1.0977,   -0.4782,   -0.8350,   -0.3000,   -0.2600
   237.60,    7.2841,    9.1010,    8.6599,    0.0323,    1.0747,   -0.4969,   -0.7400,   -0.2500,   -0.2000
   237.70,    7.3199,    9.1423,    8.7503,    0.1757,    0.9409,   -0.4787,   -0.4200,   -0.2500,   -0.5900
   237.80,    7.3124,    9.0827,    8.7685,    0.5559,    0.7590,   -0.1630,   -0.5000,   -0.2600,   -0.3100
   237.90,    7.1675,    9.0725,    8.8320,    0.4597,    0.6972,   -0.3903,   -0.4100,   -0.1600,   -0.3200
   238.00,    7.2868,    8.9510,    8.9418,    0.4744,    0.6716,   -0.7045,   -0.5900,   -0.1500,   -0.4200
   238.10,    7.3232,    8.8287,    8.7394,    0.4967,    0.7100,   -0.6225,   -0.6700,   -0.0950,   -0.2900
   238.20,    7.3530,    8.7082,    8.7153,    0.2830,    0.7344,   -0.4260,   -0.9300,   -0.2100,   -0.3400
   238.30,    7.1060,    8.7435,    9.0591,    0.4379,    0.8527,   -0.4408,   -0.9400,   -0.1150,   -0.4700
   238.40,    7.0654,    8.9008,    8.9401,    0.3047,    0.9646,   -0.2844,   -0.8700,   -0.2700,   -0.3700
   238.50,    7.3166,    8.7226,    8.7956,    0.2607,    0.9071,   -0.2095,   -0.6350,   -0.1250,   -0.3000
   238.60,    7.5377,    8.6727,    8.6700,    0.5194,    0.9651,   -0.2890,   -0.2000,   -0.0700,   -0.1400
   238.70,    7.5306,    8.7508,    8.7874,    0.4616,    0.7646,   -0.3174,   -0.5200,    0.2500,   -0.3400
   238.80,    7.4074,    8.9165,    8.8099,   -0.1021,    0.9523,   -0.4999,   -0.5100,    0.2300,   -0.4200
   238.90,    7.7225,    8.8205,    8.9015,    0.0007,    0.9512,   -0.3176,   -0.4750,   -0.1100,   -0.1900
   239.00,    7.7815,    8.7262,    8.8921,    0.1005,    0.9361,   -0.1834,   -0.5200,   -0.2400,   -0.2900
   239.10,    7.9020,    8.8554,    8.9987,    0.0762,    0.8985,    0.0505,   -0.3850,   -0.2800,   -0.4100
   239.20,    7.9677,    8.8877,    9.0502,    0.6150,    1.0129,   -0.0785,   -0.3100,   -0.3100,   -0.3400
   239.30,    7.8240,    9.0234,    9.2433,    0.4798,    1.0972,   -0.0263,   -0.2850,   -0.3450,   -0.1500
   239.40,    7.5335,    9.2130,    9.1573,    0.6115,    1.3806,   -0.0226,   -0.3900,   -0.4300,   -0.0300
   239.50,    7.4982,    9.2346,    9.3900,    0.4932,    1.2051,   -0.2933,   -0.2100,   -0.6400,   -0.3000
   239.60,    7.4853,    9.1074,    9.6587,    0.1924,    0.7905,   -0.1605,    0.0400,   -0.3600,   -0.5400
   239.70,    7.1769,    8.9123,    9.7272,    0.5856,    1.0444,   -0.1379,    0.2100,   -0.0500,   -0.7900
   239.80,    7.2193,    8.8136,    9.5742,    0.5017,    1.2104,   -0.2849,    0.3300,   -0.1600,   -0.4800
   239.90,    7.3549,    8.7685,    9.3324,    0.5290,    0.8522,    0.2340,    0.4700,   -0.2000,   -0.0700
   240.00,    7.6951,    8.6986,    9.5314,    0.2823,    0.7546,    0.1800,    0.3800,   -0.1700,   -0.0300
   240.10,    7.5223,    8.5320,    9.5967,    0.4997,    0.7769,    0.3448,    0.5050,   -0.2750,    0.2600
   240.20,    7.4136,    8.6092,    9.5984,    0.7179,    0.7864,    0.3308,    0.5100,   -0.3400,    0.2400
   240.30,    7.3023,    8.6302,    9.6479,    0.7541,    1.1950,    0.5078,    0.6700,   -0.4500,    0.3200
   240.40,    7.3589,    8.6745,    9.6875,    1.3951,    1.3572,    0.1850,    0.1700,   -0.4800,    0.2000
   240.50,    7.2233,    8.3856,    9.6100,    1.1078,    1.2148,    0.0045,   -0.0750,   -0.3500,    0.2100
   240.60,    6.9014,    8.0485,    9.4038,    1.1181,    0.6534,    0.4066,   -0.1200,   -0.6000,    0.3200
   240.70,    7.1558,    8.1988,    9.4465,    1.3381,    0.4154,    0.6398,   -0.6800,   -0.2900,    0.3500
   240.80,    7.0558,    8.1898,    9.5745,    1.1371,    0.3145,    0.2352,   -0.3600,   -0.2000,    0.1900
   240.90,    7.3199,    7.8285,    9.4841,    1.1909,    0.5587,    0.2170,   -0.2700,    0.1150,    0.1300
   241.00,    6.9048,    7.7689,    9.3053,    1.0900,    0.3768,    0.2805,   -0.3100,    0.2000,    0.3200
   241.10,    6.6851,    8.2418,    9.4624,    1.0524,    0.4135,   -0.0706,   -0.5100,   -0.0500,   -0.0100
   241.20,    6.3788,    7.8283,    9.2837,    1.1964,    0.2417,    0.3990,   -0.3400,   -0.0300,    0.1900
   241.30,    6.7286,    7.9870,    9.4457,    1.3356,    0.4286,    0.7038,   -0.5100,    0.1650,    0.3300
   241.40,    6.8701,    7.8780,    9.3930,    1.2567,    0.5327,    0.2628,   -0.7900,    0.0800,    0.2300
   241.50,    6.4069,    8.0977,    9.4272,    0.9968,    0.7164,    0.2741,   -0.8150,    0.1200,    0.2500
   241.60,    6.5116,    7.8618,    9.3211,    0.9278,    0.7231,    0.2682,   -0.7100,   -0.0200,    0.3300
   241.70,    6.7768,    7.9279,    9.3213,    1.2916,    0.4747,   -0.0238,   -0.4000,    0.3550,    0.1200
   241.80,    7.0689,    8.0886,    9.2071,    1.4949,    0.5586,    0.2685,    0.6700,    0.4300,    0.3300
   241.90,    7.2954,    7.8031,    9.2046,    1.2164,    0.9403,   -0.0595,    0.6900,    0.6750,    0.1700
   242.00,    6.8581,    7.9921,    9.0362,    1.3550,    0.9386,    0.3258,    0.4000,    0.7200,    0.3300
   242.10,    6.6559,    8.0550,    9.0741,    1.3480,    1.2384,    0.0170,    0.4700,    0.7900,    0.2900
   242.20,    6.5820,    8.0049,    8.9832,    0.6443,    1.1824,    0.1769,    1.1300,    0.9100,    0.2800
   242.30,    6.8327,    7.5750,    9.0987,    0.5754,    0.9408,    0.0486,    1.1950,    1.2400,    0.1700
   242.40,    6.7731,    7.4624,    8.9822,    0.5965,    0.9590,    0.1269,    0.6500,    0.9200,    0.2100
   242.50,    6.4980,    7.8496,    8.9808,    0.7480,    0.5613,    0.2549,    0.7150,    0.2450,    0.2200
   242.60,    7.0055,    7.7717,    9.0155,    0.2119,    0.8189,    0.0882,    0.5800,    0.2400,    0.0900
   242.70,    7.1941,    7.5861,    8.9463,    1.4034,    0.5895,    0.1296,    0.7100,    0.2150,    0.0900
   242.80,    7.2634,    7.5951,    8.9389,    1.4190,    0.6903,   -0.0423,    0.8200,    0.1300,    0.0900
   242.90,    7.1267,    7.8676,    8.9505,    1.2847,    0.9660,    0.0375,    0.8800,    0.3150,    0.0700
   243.00,    6.4778,    7.4998,    8.8458,    1.5505,    0.8282,    0.3096,    0.7400,    0.6000,    0.0100
   243.10,    6.0297,    7.9669,    8.9872,    1.5454,    0.6790,    0.3768,    0.7300,    0.4950,    0.1800
   243.20,    5.7282,    8.5818,    8.9000,    0.4611,    0.7189,    0.2165,    1.3100,    0.1800,    0.3700
   243.30,    5.7435,    8.6526,    8.8919,    0.4238,    0.6065,    0.1087,    0.9250,    0.3850,    0.1800
   243.40,    5.5839,    8.9764,    9.0130,    0.2439,    0.6391,   -0.2398,    0.5500,    0.3900,    0.1300
   243.50,    5.5308,    9.1269,    8.9387,    0.6470,    0.7181,   -0.1563,    0.8500,    0.3100,    0.1500
   243.60,    5.9363,    8.9682,    8.8291,    0.5650,    0.9373,   -0.1342,    0.6400,    0.3200,    0.1000
   243.70,    5.7993,    8.7412,    8.7564,    0.8688,    0.9878,   -0.0647,    0.3050,    0.3850,    0.2500
   243.80,    5.8043,    8.5550,    8.7350,    0.7697,    0.8794,    0.1678,    0.5500,    0.2800,    0.5000
   243.90,    5.4905,    8.7537,    8.8803,    1.0339,    1.1176,    0.0289,    0.6250,   -0.0600,    0.4400
   244.00,    5.8873,    8.9818,    8.7156,    0.2099,    1.1171,    0.0941,    0.3900,   -0.0800,    0.4800
   244.10,    6.4984,    8.7414,    8.8214,    0.3099,    1.1018,   -0.0140,    0.2500,   -0.0600,    0.2100
   244.20,    6.7103,    8.7289,    8.8722,   -0.0524,    0.9720,   -0.0790,    0.3400,   -0.1600,   -0.0400
   244.30,    6.6225,    8.7063,    8.8190,   -0.0916,    0.8945,    0.0641,    0.2400,   -0.1650,    0.1300
   244.40,    6.9053,    8.8609,    8.8781,   -0.3062,    0.7674,   -0.1851,    0.2600,   -0.2600,    0.0400
   244.50,    6.8295,    8.8067,    8.8761,   -0.2978,    0.8605,   -0.2851,    0.4650,   -0.3850,    0.0600
   244.60,    6.8299,    8.8444,    8.7806,   -0.6788,    0.8437,    0.1449,    0.4100,   -0.1700,    0.5200
   244.70,    6.9707,    8.8324,    8.7582,   -0.2875,    0.7960,    0.7334,    0.4400,   -0.1450,    0.4200
   244.80,    7.0262,    8.8769,    8.7138,   -0.3626,    0.8691,    0.9203,    0.4500,   -0.1300,    0.1600
   244.90,    6.9965,    8.8205,    8.5902,   -0.2950,    0.7482,    0.5347,    0.4900,   -0.1900,    0.2500
   245.00,    6.3579,    9.0556,    8.7163,    0.0326,    0.8056,    0.4362,    0.2400,   -0.2200,    0.1100
   245.10,    6.5282,    8.9413,    8.4974,   -0.1068,    0.6348,    0.5945,    0.2850,   -0.2250,    0.3400
   245.20,    6.7556,    9.0554,    8.6134,   -0.1893,    0.6915,    0.6943,    0.6200,   -0.0700,    0.4300
   245.30,    6.8112,    8.9521,    8.4304,   -0.2074,    0.7786,    0.4438,    0.9500,   -0.1250,    0.1000
   245.40,    6.6709,    8.8751,    8.6171,   -0.0216,    0.8831,    0.7802,    0.5600,   -0.0600,    0.1600
   245.50,    6.3575,    8.9163,    8.4075,   -0.1384,    0.8383,    0.8043,    0.5600,   -0.0150,    0.1700
   245.60,    6.4795,    8.8916,    8.6326,   -0.0878,    0.8068,    0.6539,    0.7800,   -0.0900,    0.0200
   245.70,    6.4049,    8.7808,    8.5528,   -0.3214,    0.8680,    0.6654,    0.9500,   -0.0100,    0.1400
   245.80,    6.1902,    8.8313,    8.7225,   -0.4582,    0.8920,    0.4441,    1.3800,    0.0500,    0.0700
   245.90,    6.4772,    8.8627,    8.4747,   -0.3588,    0.8104,    0.6630,    1.2750,   -0.0750,    0.0500
   246.00,    6.2980,    8.9027,    8.4693,   -0.0602,    0.6585,    0.5911,    0.2900,   -0.0600,    0.1600
   246.10,    6.5767,    8.8096,    8.6557,   -0.1827,    0.8074,    0.4074,    0.1000,   -0.0150,   -0.0700
   246.20,    6.4982,    8.7198,    8.5863,    0.0498,    0.8142,    0.3347,    0.1800,   -0.0600,   -0.1100
   246.30,    6.2641,    8.7172,    8.4434,   -0.1606,    0.6322,    0.3956,   -0.1050,   -0.0650,   -0.1300
   246.40,    6.4219,    9.0069,    8.2868,   -0.3727,    0.5645,    0.5687,   -0.5500,   -0.0600,    0.0900
   246.50,    6.2956,    9.0526,    8.6872,   -0.5913,    0.5986,    0.7888,   -0.5450,    0.0200,   -0.0900
   246.60,    5.8420,    9.2925,    8.7308,   -0.4653,    0.4428,    0.6659,   -0.3400,    0.2000,   -0.0700
   246.70,    6.1809,    9.2374,    8.5503,   -0.0639,    0.4859,    0.7435,   -0.2550,    0.0250,   -0.0900
   246.80,    6.3456,    9.2391,    8.6510,    0.0169,    0.4719,    0.2714,   -0.1400,    0.0500,   -0.1900
   246.90,    6.4761,    9.1268,    8.6390,    0.1433,    0.6611,    0.3697,   -0.1200,   -0.0350,   -0.2900
   247.00,    6.8270,    9.0453,    8.5698,    0.3894,    0.4837,    0.4111,   -0.3100,   -0.1000,   -0.1800
   247.10,    6.7274,    9.1522,    8.8500,    0.3594,    0.6286,    0.2175,   -0.4200,   -0.0450,   -0.0900
   247.20,    6.9745,    8.8562,    8.6079,    0.8706,    0.6315,    0.2163,   -0.0500,   -0.2100,   -0.3600
   247.30,    7.1870,    8.8086,    8.6023,    0.7934,    0.5544,    0.0303,   -0.2500,   -0.2050,   -0.6900
   247.40,    7.3476,    8.8867,    8.4577,    0.6172,    0.5568,    0.1052,   -0.5900,   -0.3700,   -0.4600
   247.50,    7.3232,    8.9432,    8.6779,    0.6997,    0.5317,    0.5169,   -0.5250,   -0.4200,   -0.3700
   247.60,    6.4990,    8.7335,    9.0623,    1.2041,    0.7019,    0.2293,   -0.4700,   -0.2000,   -0.4600
   247.70,    6.5027,    8.7427,    8.8961,    1.0870,    0.6567,    0.4226,   -0.7950,   -0.2500,   -0.5300
   247.80,    6.6322,    8.7966,    8.9328,    0.7573,    0.6526,    0.3559,   -0.8300,   -0.5200,   -0.6000
   247.90,    6.8764,    8.6898,    8.9586,    0.5095,    0.5647,    0.1453,   -0.5650,   -0.7950,   -0.5100
   248.00,    6.6778,    8.5873,    8.9195,    0.3284,    0.7908,    0.2901,   -0.4000,   -0.5100,   -0.3400
   248.10,    6.6550,    8.5881,    8.8165,    0.5429,    0.7838,    0.5482,   -0.4300,   -0.6150,   -0.4600
   248.20,    6.6591,    8.5452,    8.8328,    0.1907,    0.7856,    0.3579,   -0.3900,   -0.3200,   -0.6200
   248.30,    6.7221,    8.6872,    8.6114,    0.5475,    0.7888,    0.5943,   -0.5200,   -0.0250,   -0.2900
   248.40,    7.0186,    8.4587,    8.5124,    0.5697,    0.9674,    0.6462,    0.2300,   -0.0900,   -0.3700
   248.50,    7.1707,    8.4410,    8.4129,    0.3176,    0.8797,    0.4702,   -0.2250,   -0.1150,   -0.3900
   248.60,    7.4594,    8.7180,    8.3299,    0.4030,    0.8282,    0.6238,    0.1200,   -0.1700,   -0.3700
   248.70,    6.9134,    8.6966,    8.3885,    0.4107,    0.8576,    0.5527,    0.3500,   -0.0600,   -0.3300
   248.80,    6.8346,    8.6897,    8.6156,    0.2693,    0.7108,    0.0961,    0.2400,   -0.0500,   -0.3600
   248.90,    6.9644,    8.6955,    8.4321,    0.4597,    0.7506,    0.0237,    0.5750,   -0.1550,   -0.4100
   249.00,    6.8571,    8.6850,    8.4176,    0.4929,    0.5748,    0.2000,    0.7000,   -0.2000,   -0.3000
   249.10,    6.9439,    8.7972,    8.5715,    0.6852,    0.5316,   -0.0091,    0.7000,   -0.2650,   -0.5300
   249.20,    6.2222,    8.8077,    8.4070,    0.1513,    0.5044,    0.1702,    0.7100,   -0.2700,   -0.5800
   249.30,    6.3057,    8.6844,    8.5483,   -0.1804,    0.4928,    0.2374,    0.7400,   -0.2250,   -0.4300
   249.40,    6.0244,    8.5023,    8.4971,   -0.4429,    0.4384,    0.0744,   -0.0100,   -0.1500,   -0.5100
   249.50,    5.8586,    8.5903,    8.5594,   -0.6877,    0.3887,    0.0892,   -0.1300,   -0.0300,   -0.5200
   249.60,    6.0545,    8.6496,    8.2449,   -0.3395,    0.3995,   -0.1346,    0.1700,   -0.1500,   -0.5200
   249.70,    6.4042,    8.6155,    8.2927,   -0.0543,    0.4452,    0.0565,    0.2250,   -0.1100,   -0.5400
   249.80,    6.6438,    8.6542,    8.4171,    0.0250,    0.5354,    0.3781,   -0.0300,   -0.0200,   -0.3400
   249.90,    6.4398,    8.6656,    8.7146,   -0.2281,    0.5012,    0.0441,    0.2550,   -0.1350,   -0.7400
   250.00,    6.2655,    8.5385,    8.7983,   -0.4917,    0.5497,    0.2325,    1.1000,   -0.1800,   -0.7400
   250.10,    6.0960,    8.5960,    8.6498,   -0.2133,    0.3715,    0.1074,    1.1750,   -0.1850,   -0.5300
   250.20,    6.7174,    8.5363,    8.8069,   -0.4006,    0.3357,    0.5684,    0.6100,   -0.2600,   -0.6000
   250.30,    7.1091,    8.6686,    8.5621,   -0.1672,    0.5051,    0.1252,    1.0950,   -0.1700,   -0.3400
   250.40,    6.9844,    8.9234,    8.2728,    0.5584,    0.4901,    0.5669,    1.0600,   -0.1000,   -0.1100
   250.50,    6.8133,    8.8716,    8.3967,    0.7618,    0.4481,    0.2544,    1.1300,   -0.1400,    0.0100
   250.60,    7.4114,    8.9204,    8.1226,    0.5039,    0.3401,    0.4559,    0.5900,   -0.1700,    0.1800
