index,u_p0,u_p1,u_p2,v_p0,v_p1,v_p2,w_p0,w_p1,w_p2
k,0,0,0,1,1,1,2,2,2
   477.90,    5.9259,    5.8799,    7.7457,    0.2432,   -0.3680,   -2.0162,    0.2100,    1.4400,    0.0150
   478.00,    6.4724,    6.0924,    7.7652,   -0.9578,   -0.2422,   -2.1456,    0.7400,    1.2600,   -0.0300
   478.10,    6.2995,    6.3389,    7.7982,   -1.4065,   -0.2191,   -2.0952,    0.4800,    1.1400,   -0.0950
   478.20,    6.2726,    6.3020,    7.8366,   -1.2460,    0.1397,   -1.9729,    0.8100,    1.2300,   -0.1900
   478.30,    6.6263,    6.2287,    7.9291,   -0.7608,    0.1272,   -2.0008,    0.9200,    1.0150,   -0.2350
   478.40,    6.3441,    6.1281,    7.8223,   -1.0733,    0.0471,   -2.0887,    0.8800,    0.9700,   -0.1400
   478.50,    6.3313,    6.0616,    7.7452,   -0.9110,    0.1245,   -2.0412,    0.8200,    0.9600,   -0.1450
   478.60,    6.4650,    5.8208,    7.6753,   -1.1297,   -0.5249,   -1.9358,    0.7700,    1.2200,   -0.1100
   478.70,    6.4990,    5.8016,    7.5901,   -0.8263,   -0.8906,   -1.7930,    0.6500,    1.7000,   -0.1450
   478.80,    6.1692,    5.8200,    7.4896,   -1.2159,   -0.8670,   -1.8161,    0.8700,    1.2100,   -0.1500
   478.90,    5.7735,    5.7747,    7.5231,   -1.3001,   -0.9331,   -1.7407,    0.7000,    1.1100,   -0.1650
   479.00,    6.0493,    5.6767,    7.4933,   -1.1095,   -1.0342,   -1.7301,    0.6600,    0.8600,   -0.2700
   479.10,    6.4426,    5.9971,    7.5640,   -0.9472,   -0.9165,   -1.6965,    0.6400,    1.0900,   -0.3350
   479.20,    6.2101,    6.1202,    7.4655,   -0.9687,   -0.3528,   -1.6196,    0.5500,    0.7900,   -0.4400
   479.30,    6.5241,    6.2435,    7.6012,   -0.9729,   -0.1382,   -1.5352,    0.4600,    0.6250,   -0.3100
   479.40,    6.5815,    6.1944,    7.6815,   -1.2080,   -0.1442,   -1.5218,    0.3500,    0.6800,   -0.2100
   479.50,    6.6479,    6.0675,    7.7077,   -1.2854,   -0.3877,   -1.5613,    0.2800,    1.2500,   -0.2050
   479.60,    6.6996,    6.3032,    7.5965,   -2.1125,   -0.1023,   -1.4681,    0.7800,    0.8400,   -0.3300
   479.70,    6.8917,    6.2027,    7.5361,   -1.2982,   -0.7345,   -1.4399,    1.1700,    0.8500,   -0.1850
   479.80,    7.0291,    6.1953,    7.5091,   -1.4309,   -0.5003,   -1.3364,    1.0900,    0.9000,   -0.1600
   479.90,    7.2867,    6.2050,    7.5106,   -0.7439,   -0.1144,   -1.4644,    0.9600,    0.5600,   -0.1550
   480.00,    6.9183,    6.2860,    7.3862,   -0.7606,   -0.3680,   -1.3799,    0.9300,    0.4000,   -0.0200
   480.10,    6.4918,    6.2483,    7.3460,   -1.2903,   -0.1483,   -1.3421,    0.6800,    0.4400,   -0.0850
   480.20,    6.5228,    6.3202,    7.5034,   -1.1369,   -0.3567,   -1.5223,    0.6600,    0.3100,   -0.3100
   480.30,    6.2995,    6.3532,    7.7320,   -1.0004,    0.0997,   -1.4978,    0.9500,    0.2850,   -0.3100
   480.40,    5.8730,    6.6332,    7.7352,   -1.1241,   -0.0048,   -1.4368,    0.8600,    0.4000,   -0.3300
   480.50,    5.8774,    6.4369,    7.8115,   -1.1021,   -0.7271,   -1.4203,    0.6700,    0.5100,   -0.4550
   480.60,    6.4167,    6.2027,    7.8251,   -0.7367,   -0.7345,   -1.2406,    0.6100,    0.2900,   -0.5500
   480.70,    5.9954,    6.1089,    7.8323,   -0.9024,   -0.3185,   -1.3287,    1.1800,    0.3400,   -0.6100
   480.80,    6.6418,    5.9461,    7.8002,   -0.8872,   -0.1533,   -1.3861,    0.7800,    0.3100,   -0.7100
   480.90,    6.8536,    6.3318,    7.8845,   -1.1034,   -0.2769,   -1.3188,    0.9000,    0.2100,   -0.8400
   481.00,    6.1567,    6.3091,    7.8189,   -0.9396,   -0.2085,   -1.2485,    0.5100,    0.3500,   -0.8000
   481.10,    6.3387,    6.1790,    7.8275,   -0.7392,    0.2422,   -1.3186,    0.5900,    0.4600,   -0.8450
   481.20,    6.2795,    6.2143,    7.8686,   -0.8960,    0.1575,   -1.3635,    0.5200,    0.3200,   -0.8800
   481.30,    6.1367,    6.3464,    7.8104,   -0.4291,    0.4159,   -1.3243,    0.4400,    0.0650,   -0.9000
   481.40,    6.3064,    6.2215,    7.7056,   -0.2444,    0.2153,   -1.3122,    0.1300,    0.4600,   -0.9300
   481.50,    6.4039,    6.1579,    7.6444,   -0.1683,    0.4426,   -1.2200,    0.1500,    0.5300,   -0.8550
   481.60,    6.1271,    5.9395,    7.6128,   -0.8150,    0.4229,   -1.2524,    0.0900,    0.4000,   -0.9300
   481.70,    5.9382,    5.8969,    7.6418,   -0.5532,    0.1897,   -1.1990,    0.0200,    0.5600,   -0.9650
   481.80,    6.0104,    6.4271,    7.5180,   -0.4446,    0.3973,   -1.2925,    0.0800,    0.4500,   -0.8600
   481.90,    6.0382,    5.7873,    7.5219,   -0.9613,    0.2119,   -1.2956,    0.4400,    0.2100,   -0.9550
   482.00,    6.0791,    5.8365,    7.5788,   -0.7140,   -0.1311,   -1.1497,    0.5200,   -0.1100,   -0.9500
   482.10,    5.8491,    5.7573,    7.5362,   -0.4074,    0.1085,   -1.1799,    0.6300,   -0.0700,   -0.9500
   482.20,    5.7117,    5.5888,    7.4966,   -0.2747,   -0.3183,   -1.0601,    0.0700,    0.0700,   -1.1000
   482.30,    6.3096,    5.8072,    7.4080,   -0.3865,   -0.7047,   -1.0353,    0.4000,   -0.2200,   -1.1350
   482.40,    6.0656,    5.7169,    7.1491,   -0.0816,   -0.3168,   -1.1312,    0.0600,   -0.4200,   -0.8900
   482.50,    6.5088,    5.7225,    7.4472,   -0.3264,   -0.9430,   -1.3831,    0.2300,   -0.2500,   -1.0450
   482.60,    6.6989,    5.6038,    7.3875,   -0.4242,   -0.6727,   -1.2159,    0.5800,   -0.7400,   -0.9400
   482.70,    6.5517,    5.5969,    7.4693,   -0.3853,   -0.6165,   -1.0705,    0.7300,   -1.1000,   -0.6450
   482.80,    6.4517,    5.4048,    7.6721,   -0.7894,   -0.6187,   -0.9815,    1.0600,   -0.9500,   -0.6300
   482.90,    6.4236,    5.6538,    7.6575,   -0.3868,   -0.4706,   -1.0652,    1.0600,   -0.8150,   -0.6700
   483.00,    6.7728,    5.7922,    7.6583,   -0.7357,   -0.3503,   -0.8692,    0.8100,   -0.8600,   -0.6400
   483.10,    6.1616,    5.7702,    7.5554,   -0.6897,   -0.4029,   -1.0172,    0.4800,   -0.8500,   -0.6550
   483.20,    6.3192,    5.8464,    7.6020,   -0.4067,   -0.4434,   -0.9901,    0.4400,   -0.9400,   -0.6600
   483.30,    6.1771,    5.8825,    7.6193,   -1.2221,   -0.3891,   -0.8704,    0.4300,   -0.9050,   -0.6450
   483.40,    5.8964,    5.8250,    7.4919,   -0.8505,   -0.2109,   -0.7899,    0.6800,   -0.9900,   -0.6900
   483.50,    6.0887,    5.7622,    7.5009,   -0.3282,   -0.0477,   -1.0952,    1.0100,   -0.9300,   -0.5200
   483.60,    6.3877,    5.7425,    7.5015,    0.0220,    0.1708,   -1.2162,    1.0500,   -0.8700,   -0.4500
   483.70,    6.4355,    5.8538,    7.6993,    0.2131,    0.1346,   -1.1741,    0.9900,   -1.1300,   -0.3850
   483.80,    6.3911,    5.7427,    7.6377,   -0.4121,    0.2848,   -1.1069,    1.4100,   -0.9300,   -0.1300
   483.90,    6.6906,    5.6963,    7.6609,   -0.6461,    0.1117,   -1.0933,    0.9800,   -0.8450,   -0.1500
   484.00,    6.9262,    5.3248,    7.8603,   -0.3607,    0.4971,   -1.1793,    1.1400,   -0.8900,   -0.0400
   484.10,    6.7770,    5.5655,    7.9706,   -0.4217,    0.0742,   -1.2654,    0.9000,   -0.6400,   -0.0400
   484.20,    6.6174,    6.0653,    8.0240,   -0.8047,    0.2104,   -1.2945,    0.9000,   -1.0100,    0.0700
   484.30,    6.6329,    5.8745,    8.3065,   -0.9310,    0.5753,   -1.4771,    0.7300,   -1.0700,   -0.0900
   484.40,    6.7339,    5.9907,    8.1078,   -0.4769,    0.5860,   -1.5122,    0.9200,   -0.8600,   -0.1600
   484.50,    6.8506,    6.3897,    8.0016,   -0.8473,    0.9342,   -1.5181,    0.6900,   -0.7900,   -0.0850
   484.60,    6.6122,    6.2845,    7.9061,   -0.7626,    0.9782,   -1.4942,    0.7800,   -0.7400,    0.0400
   484.70,    6.7538,    6.3143,    7.8990,   -0.5813,    0.9677,   -1.4951,    0.8700,   -0.8700,    0.0200
   484.80,    6.4071,    6.2476,    7.7903,   -0.7165,    0.9310,   -1.4799,    0.6800,   -0.6400,    0.0000
   484.90,    6.3899,    5.8587,    7.6064,   -0.1701,    0.9936,   -1.5773,    0.6200,   -0.3550,    0.0350
   485.00,    6.2623,    5.8814,    7.8448,   -0.3496,    1.1282,   -1.4590,    0.4100,   -0.3300,    0.0400
   485.10,    6.2549,    5.7867,    7.7193,   -0.5215,    0.9421,   -1.4815,    0.4200,   -0.1350,    0.0950
   485.20,    6.0404,    5.8573,    8.0334,   -0.3412,    0.9187,   -1.4287,    0.5300,    0.2400,   -0.0100
   485.30,    5.9232,    5.8521,    7.7562,   -0.6049,    0.9608,   -1.4343,    0.4800,   -0.0200,   -0.0350
   485.40,    5.8565,    6.1006,    7.6578,   -0.6416,    1.0839,   -1.5033,    0.4900,   -0.0200,   -0.1400
   485.50,    5.8998,    6.0577,    7.6640,   -0.4725,    1.1427,   -1.4954,    0.5200,    0.2100,   -0.2100
   485.60,    5.7351,    5.9644,    7.7455,   -0.4072,    0.5685,   -1.5211,    0.4900,    0.3900,   -0.1800
   485.70,    5.6915,    6.1331,    7.6902,   -0.2843,    0.7032,   -1.5350,    0.3600,    0.3700,   -0.1800
   485.80,    5.9311,    5.9767,    7.5199,   -0.6111,    0.5842,   -1.1925,   -0.1800,    0.3200,   -0.1200
   485.90,    5.8624,    5.9650,    7.3074,   -0.7478,    0.4474,   -0.9123,   -0.1400,    0.3800,    0.2400
   486.00,    5.7740,    5.9159,    7.3653,   -0.6660,    0.4414,   -0.9194,   -0.1300,    0.2700,    0.6100
   486.10,    5.7693,    5.9635,    7.2930,   -0.8019,    0.3725,   -0.6790,   -0.1400,    0.3200,    0.4550
   486.20,    5.8996,    6.0555,    7.2589,   -0.5865,    0.5227,   -0.6333,   -0.4700,    0.3800,    0.4100
   486.30,    5.7590,    5.9667,    7.3582,   -0.7177,    0.8395,   -0.5712,   -0.3500,    0.1200,    0.1600
   486.40,    5.7154,    5.8843,    7.4441,   -1.0009,    0.8721,   -0.9810,   -0.3700,    0.0500,    0.1400
   486.50,    5.6188,    5.8343,    7.2810,   -1.0270,    0.4670,   -0.9868,   -0.7800,    0.1600,    0.2400
   486.60,    5.5233,    5.9493,    7.4751,   -1.4092,    0.5168,   -0.8276,   -0.0100,   -0.0100,    0.1800
   486.70,    5.6868,    5.4209,    7.5690,   -1.2324,    0.4982,   -0.6344,    0.4600,    0.4050,    0.3000
   486.80,    5.8220,    5.3123,    7.8499,   -1.1731,    0.7734,   -0.6890,   -0.3200,    0.3900,    0.0600
   486.90,    5.9459,    5.7163,    7.9835,   -1.0795,    0.4133,   -0.7616,    0.0500,    0.4550,    0.0050
   487.00,    5.5674,    5.7807,    8.0026,   -0.8980,    0.7881,   -0.6560,    0.0900,    0.6800,    0.0400
   487.10,    5.4386,    6.1333,    7.7236,   -0.8354,    0.4111,   -0.5014,   -0.0700,    1.0950,    0.0300
   487.20,    5.5716,    6.1488,    7.7477,   -0.5840,    0.2848,   -0.4949,   -0.0400,    1.2100,    0.0600
   487.30,    5.5073,    6.3135,    7.7610,   -0.6988,    0.9747,   -0.6322,    0.0500,    1.2700,   -0.0200
   487.40,    5.7474,    6.4507,    7.6362,   -0.3914,    0.7849,   -0.9788,   -0.2000,    1.2500,   -0.0700
   487.50,    5.1618,    6.2926,    7.5352,   -0.6699,    0.8831,   -0.8238,   -0.0900,    1.4800,   -0.0400
   487.60,    5.4381,    6.1845,    7.6948,   -0.6574,    0.9802,   -0.6439,    0.2800,    1.5600,   -0.3100
   487.70,    5.2773,    6.1348,    7.6620,   -0.7982,    1.0952,   -0.7833,    0.1700,    1.6550,   -0.2500
   487.80,    4.9934,    6.2500,    7.5744,   -0.2845,    0.8529,   -1.1716,    0.0200,    1.6400,   -0.2400
   487.90,    5.1219,    6.0440,    7.4200,   -0.4611,    1.1090,   -1.1906,   -0.4400,    1.6500,   -0.1750
   488.00,    5.2891,    6.5835,    7.2867,   -0.6044,    1.3284,   -1.1499,   -0.0300,    1.6400,   -0.1600
   488.10,    5.3219,    6.6732,    7.2944,   -0.4651,    1.2646,   -1.0671,    0.0400,    1.9150,   -0.2300
   488.20,    5.2771,    6.7241,    7.4468,   -0.1001,    1.0536,   -0.9451,    0.5500,    1.6300,   -0.1000
   488.30,    5.3046,    6.5667,    7.4759,   -0.7308,    1.0877,   -1.0947,    0.6200,    1.4200,   -0.1300
   488.40,    5.3898,    6.2481,    7.2897,   -0.6704,    1.1590,   -1.0000,    0.6700,    1.0700,   -0.1000
   488.50,    5.3770,    6.9471,    7.3323,   -0.9142,    1.3552,   -0.9698,    0.6600,    0.8100,   -0.1450
   488.60,    5.4036,    7.0469,    7.2633,   -0.3766,    1.0932,   -1.0175,    0.6700,    0.6800,   -0.0100
   488.70,    5.5950,    6.8730,    7.2885,    0.0957,    1.5527,   -1.1640,    0.3200,    1.0650,    0.0550
   488.80,    5.4280,    6.7359,    7.4355,   -0.0531,    1.2474,   -1.3169,    0.1800,    1.1200,    0.0000
   488.90,    5.0273,    6.3367,    7.3204,   -0.3872,    1.1913,   -1.2206,    0.4300,    0.9750,   -0.0750
   489.00,    5.4078,    6.4970,    7.2584,   -0.0627,    1.5102,   -1.2674,    0.5300,    1.0200,    0.0000
   489.10,    5.8772,    6.6463,    7.4094,    0.0021,    1.1651,   -1.0173,    0.4300,    0.8200,    0.0900
   489.20,    5.8122,    6.7468,    7.5002,   -0.0486,    1.3912,   -0.9741,    0.1300,    0.8300,   -0.1700
   489.30,    5.8910,    6.6777,    7.8322,   -0.1102,    1.2865,   -0.7766,    0.1700,    0.4800,   -0.2350
   489.40,    5.8865,    6.8782,    7.9364,   -0.1321,    0.9585,   -0.8707,    0.2600,    0.2500,   -0.1800
   489.50,    5.8006,    6.8502,    7.9025,   -0.1284,    1.1581,   -0.9140,    0.3200,    0.1000,   -0.1000
   489.60,    5.8309,    6.9763,    7.6645,    0.0890,    0.8566,   -0.8613,    0.0600,   -0.0200,   -0.1200
   489.70,    5.8833,    7.0149,    7.7455,    0.0100,    0.6868,   -0.9119,    0.0200,    0.0950,   -0.1950
   489.80,    5.8809,    7.1250,    7.5308,    0.0880,    0.6896,   -1.0487,    0.0100,    0.2100,    0.0700
   489.90,    5.9895,    6.8175,    7.7820,    0.0159,    0.8727,   -1.0927,    0.0900,    0.1300,   -0.0100
   490.00,    5.8897,    6.6948,    7.7953,    0.1319,    0.8861,   -1.2300,    0.0600,   -0.0100,    0.0500
   490.10,    6.1158,    6.8536,    7.9128,    0.0314,    0.7240,   -1.2013,   -0.1200,   -0.2150,   -0.0500
   490.20,    6.0796,    6.9021,    7.9817,    0.3262,    1.0541,   -1.0076,   -0.4000,   -0.5100,   -0.0700
   490.30,    5.9464,    6.6453,    8.0558,    0.3668,    1.1152,   -1.2051,   -0.5200,   -0.3050,   -0.0750
   490.40,    5.8425,    6.7280,    8.2540,    0.1688,    1.2535,   -1.1950,    0.3000,   -0.1600,   -0.1300
   490.50,    5.9038,    6.7050,    7.8476,    0.1336,    1.3540,   -1.1630,    0.4000,   -0.2650,    0.0650
   490.60,    5.9673,    6.8088,    7.9184,   -0.0937,    1.2920,   -1.0724,    0.2500,   -0.2100,   -0.2000
   490.70,    5.7376,    7.1821,    7.8278,   -0.0792,    1.3556,   -1.4077,    0.5800,   -0.0700,   -0.2450
   490.80,    5.7329,    6.9356,    7.9228,   -0.2151,    1.1294,   -1.4565,    0.5800,   -0.1900,   -0.2800
   490.90,    5.7826,    7.1409,    7.9179,   -0.7362,    1.7495,   -1.5035,    0.6100,   -0.5250,   -0.0800
   491.00,    5.6213,    6.9595,    8.0708,   -0.6990,    1.6311,   -1.5595,    0.6500,   -0.4800,   -0.0400
   491.10,    5.9717,    6.9482,    8.0081,   -0.4779,    0.8531,   -1.5422,    0.8200,    0.1150,    0.0600
   491.20,    5.6388,    7.2833,    7.7105,   -0.3193,    0.9085,   -1.4684,    0.8900,    0.1100,    0.0500
   491.30,    5.3078,    7.4770,    8.0168,   -0.0607,    1.0427,   -1.6124,    0.1900,    0.1200,    0.0100
   491.40,    5.3817,    7.5835,    8.0666,    0.0339,    1.0166,   -1.4674,   -0.2100,    0.1600,   -0.1400
   491.50,    5.4260,    7.5428,    7.8248,    0.2530,    0.8264,   -1.5576,   -0.3900,    0.1750,   -0.1550
   491.60,    5.2283,    7.4163,    7.9265,    0.0649,    0.7539,   -1.3706,    0.0400,    0.2200,   -0.5200
   491.70,    5.0692,    7.3376,    8.1076,    0.3161,    0.8725,   -1.3662,    0.0200,    0.2700,   -0.4450
   491.80,    5.5543,    7.4796,    7.9383,   -0.0376,    0.8186,   -1.5829,    0.2300,    0.4800,   -0.2400
   491.90,    5.5164,    7.5009,    7.8843,    0.2713,    0.9352,   -1.4328,    0.2700,    0.3850,   -0.2550
   492.00,    5.5145,    7.3587,    7.9307,    0.1713,    0.8750,   -1.4627,    0.3200,    0.2300,   -0.3300
   492.10,    5.2694,    7.4375,    7.9133,    0.8322,    1.0165,   -1.5824,    0.2500,    0.1300,   -0.3350
   492.20,    5.3847,    7.0028,    8.2104,    0.1838,    0.9881,   -1.4782,    0.1900,    0.0200,   -0.6300
   492.30,    5.6115,    7.2353,    7.8940,    0.4254,    1.2125,   -1.3960,   -0.0900,   -0.2450,   -0.5400
   492.40,    5.3568,    7.4806,    7.7546,    0.2944,    1.2747,   -1.3632,   -0.1400,   -0.2600,   -0.3700
   492.50,    5.4694,    7.4809,    7.7406,    0.4222,    1.7948,   -1.3649,   -0.5200,    0.1500,   -0.3300
   492.60,    5.1938,    7.1038,    7.8967,    0.3456,    0.6300,   -1.3600,   -0.4600,   -0.0300,   -0.4100
   492.70,    5.2460,    7.5889,    7.8113,    0.1526,    0.8855,   -1.5344,   -0.5300,    0.1450,   -0.1900
   492.80,    4.8284,    7.7362,    7.7492,    0.0728,    1.0496,   -1.4351,   -0.6100,    0.2300,   -0.1900
   492.90,    4.8587,    7.6216,    7.9116,    0.2902,    0.9679,   -1.3653,   -0.4600,    0.3200,   -0.2400
   493.00,    4.7863,    7.7889,    7.7253,    0.4737,    1.0846,   -1.1246,   -0.2400,    0.5300,   -0.2500
   493.10,    4.5708,    7.5402,    7.7227,    0.6040,    1.2535,   -1.1035,   -0.2300,    0.7100,   -0.2150
   493.20,    4.6449,    7.6008,    7.7209,    0.4065,    1.2823,   -0.7404,   -0.3000,    0.7900,   -0.3000
   493.30,    4.7855,    7.3128,    7.7240,    0.5377,    1.5391,   -0.7365,   -0.4800,    0.7750,   -0.2900
   493.40,    4.6538,    7.3474,    7.8529,    0.4503,    1.7214,   -0.9451,   -0.3200,    0.9100,   -0.4700
   493.50,    4.7134,    7.2281,    7.7844,    0.4291,    1.3007,   -0.9677,   -0.6700,    0.6850,   -0.4100
   493.60,    4.7877,    7.2407,    7.5608,    0.3456,    1.0814,   -0.9453,   -0.1000,    0.7400,   -0.3200
   493.70,    5.1320,    7.2741,    7.7948,    0.5589,    1.0997,   -1.0519,    0.1400,    0.7500,   -0.3800
   493.80,    4.9825,    7.5232,    7.7778,    0.7899,    1.1018,   -1.2036,   -0.1800,    0.6400,   -0.2900
   493.90,    4.8931,    7.4297,    7.5942,    0.0095,    0.6736,   -1.1300,   -0.1800,    0.6750,   -0.3650
   494.00,    5.1180,    7.6025,    7.7248,   -0.2550,    1.2683,   -1.3526,    0.0300,    0.6700,   -0.0500
   494.10,    5.1995,    7.4470,    7.6838,    0.1255,    1.3454,   -1.2508,    0.4700,    0.6750,    0.0200
   494.20,    5.1719,    7.2811,    7.6002,    0.3501,    1.1006,   -1.3822,    0.3000,    0.2800,    0.1200
   494.30,    5.2093,    7.2404,    7.5249,    0.2193,    1.3165,   -1.1456,    0.2800,    0.1300,   -0.1950
   494.40,    5.2948,    7.1220,    7.5074,   -0.0124,    1.3518,   -0.9162,    0.3300,    0.2200,   -0.2600
   494.50,    5.1606,    6.8740,    7.4487,   -0.0218,    0.6446,   -0.9021,    0.3000,    0.4050,   -0.3100
   494.60,    5.1886,    6.4781,    7.4953,   -0.0183,    0.4463,   -0.8180,    0.2600,    0.6500,   -0.3700
   494.70,    5.1832,    6.0786,    7.5874,   -0.0902,    0.2762,   -0.8138,    0.3500,    1.0650,   -0.3000
   494.80,    5.2290,    6.1737,    7.5207,    0.0009,    0.4303,   -0.8505,    0.4000,    1.2600,   -0.4400
   494.90,    5.4100,    6.2079,    7.5270,    0.1513,    0.4416,   -0.7856,    0.6400,    1.0700,   -0.6350
   495.00,    5.3576,    6.2936,    7.3289,    0.2304,    0.3239,   -0.7387,    0.6700,    1.1400,   -0.5200
   495.10,    5.3790,    6.2021,    7.3562,   -0.0021,    0.4018,   -0.8743,    0.9400,    1.1750,   -0.4850
   495.20,    4.7882,    6.1931,    7.3710,    0.1676,    0.5040,   -0.7335,    0.9200,    1.1800,   -0.5200
   495.30,    4.8734,    6.0134,    7.3351,    0.2279,    0.5175,   -0.8768,    0.4300,    1.1850,   -0.3600
   495.40,    5.0946,    6.2429,    7.2400,    0.2836,    0.3889,   -0.8850,   -0.2000,    1.3000,   -0.2200
   495.50,    4.9670,    6.2401,    7.3005,    0.1041,    0.2960,   -0.8562,   -0.4200,    1.4450,   -0.0250
   495.60,    5.2069,    6.2079,    7.2220,    0.2974,    0.4416,   -0.6806,   -0.4000,    1.5000,   -0.0800
   495.70,    4.8528,    6.2408,    7.3542,    0.3964,    0.6380,   -0.7712,   -0.4800,    1.1750,   -0.2200
   495.80,    4.8138,    6.2042,    7.2813,    0.2491,    0.7618,   -0.8158,   -0.2800,    1.0300,   -0.2700
   495.90,    5.0256,    6.3547,    7.2145,    0.0329,    0.5808,   -0.7064,    0.4700,    1.3650,   -0.3350
   496.00,    5.5627,    6.2055,    7.0553,    0.1843,    0.5197,   -0.7153,    0.4800,    1.3100,   -0.5800
   496.10,    5.8730,    6.3145,    7.2875,    0.0942,    0.4726,   -0.8079,    0.6200,    1.2850,   -0.5500
   496.20,    5.7092,    6.3498,    7.4104,    0.2094,    0.3308,   -0.7643,    0.5200,    1.2000,   -0.5500
   496.30,    5.5562,    6.5034,    7.2789,    0.2085,    0.6169,   -0.7377,    0.4650,    1.3400,   -0.6200
   496.40,    5.4480,    6.5869,    7.2466,    0.2486,    0.4882,   -0.6491,    0.5600,    1.2400,   -0.5700
   496.50,    5.4275,    6.4630,    7.4806,    0.1250,    0.1916,   -0.7557,    0.6000,    1.4000,   -0.6600
   496.60,    5.3741,    6.4249,    7.3483,    0.1540,    0.1833,   -0.6651,    0.4800,    1.3300,   -0.5300
   496.70,    5.3770,    6.4174,    7.3587,    0.3040,    0.1575,   -0.7493,    0.7600,    1.3100,   -0.5600
   496.80,    5.3699,    6.4254,    7.3365,    0.6522,    0.0053,   -0.8589,    0.6200,    1.2800,   -0.5400
   496.90,    5.2436,    6.6283,    7.3945,    0.6367,    0.1513,   -0.8090,    0.0200,    1.3000,   -0.4750
   497.00,    5.2428,    6.9565,    7.3885,    0.7007,    0.6689,   -0.7599,    0.0600,    1.4500,   -0.5600
   497.10,    5.4189,    7.0053,    7.3280,    1.0073,    1.1131,   -0.7317,   -0.1400,    1.3300,   -0.5250
   497.20,    5.1163,    7.0304,    7.5131,    1.3834,    1.1696,   -0.7303,   -0.0300,    1.5100,   -0.6600
   497.30,    5.5403,    6.5486,    7.3941,    0.9759,    1.0320,   -0.5739,    0.6450,    0.9950,   -0.4600
   497.40,    5.4078,    6.1831,    7.3993,   -0.0627,    0.7022,   -0.6161,    0.7600,    0.9200,   -0.4400
   497.50,    5.6834,    6.4804,    7.4655,    0.0139,    1.1234,   -0.8074,    0.3800,    0.5650,   -0.3900
   497.60,    5.7134,    6.5207,    7.4872,   -0.2887,    1.4917,   -0.9258,    0.2100,    0.4700,   -0.3600
   497.70,    6.0821,    6.6013,    7.4808,   -0.1580,    1.2701,   -1.0477,    0.0100,    0.7350,   -0.2900
   497.80,    6.0451,    6.9886,    7.2678,   -0.2053,    1.6845,   -1.4016,   -0.0500,    0.3400,   -0.1600
   497.90,    5.9400,    7.4079,    7.3595,   -0.1612,    0.7350,   -1.3654,   -0.1000,    0.6400,   -0.1300
   498.00,    5.8742,    7.2459,    7.4291,   -0.1479,    0.6332,   -1.4388,   -0.1300,    0.5100,   -0.0700
   498.10,    5.7973,    7.2225,    7.3729,   -0.0433,    0.7657,   -1.4457,   -0.1150,   -0.1800,   -0.1300
   498.20,    5.7558,    7.0767,    7.4219,   -0.1696,   -0.1356,   -1.4967,   -0.1200,    0.2700,   -0.1500
   498.30,    5.5566,    7.3654,    7.4502,    0.1764,   -0.0503,   -1.3792,   -0.1750,    1.0100,   -0.3600
   498.40,    5.4834,    7.5362,    7.5421,    0.0179,   -0.1647,   -1.4890,   -0.1500,    0.9500,   -0.3900
   498.50,    5.3921,    7.3875,    7.5020,    0.3557,    0.0023,   -1.3942,   -0.2800,    0.9300,   -0.3700
   498.60,    5.4716,    7.1892,    7.4143,    0.2301,   -0.0078,   -1.3765,   -0.2600,    0.5700,   -0.2600
   498.70,    5.2261,    7.6108,    7.3259,    0.2570,    0.0689,   -1.2947,   -0.0900,    0.4950,   -0.1800
   498.80,    5.1030,    7.5643,    7.2670,    0.5055,    0.2449,   -1.3376,   -0.0700,    0.4000,   -0.2100
   498.90,    5.2047,    7.4894,    7.1626,    0.4894,    0.1003,   -1.1545,    0.0800,    0.5700,   -0.2200
   499.00,    5.0264,    7.5448,    7.1323,    0.3749,    0.1712,   -1.1689,    0.0800,    0.4600,   -0.2800
   499.10,    4.7555,    7.6395,    7.2055,    0.4343,    0.3574,   -1.2133,    0.1200,    0.4850,   -0.3150
   499.20,    5.0604,    7.7468,    7.2734,    0.6783,    0.2673,   -1.2157,    0.1500,    0.2600,   -0.5300
   499.30,    4.9850,    7.4489,    7.3385,    0.5088,    0.2271,   -1.1650,    0.0100,   -0.0700,   -0.3200
   499.40,    4.9321,    7.4870,    7.3599,    0.5628,    0.1784,   -1.3974,    0.0800,    0.0200,   -0.4300
   499.50,    5.0724,    7.2250,    7.5212,    0.9861,    0.2816,   -1.4346,    0.1600,    0.1650,   -0.5300
   499.60,    4.5910,    7.1538,    7.4943,    1.0197,    0.2230,   -1.2741,    0.5300,    0.1200,   -0.4200
   499.70,    4.7112,    7.0667,    7.4286,    1.4334,    0.5257,   -1.2608,    0.4300,    0.1950,   -0.4000
   499.80,    4.9141,    6.9693,    7.4655,    1.1733,    0.5066,   -1.2135,    0.2100,    0.0800,   -0.4800
   499.90,    4.9986,    6.9530,    7.5916,    0.8916,    0.4370,   -1.3120,    0.2500,   -0.0250,   -0.4550
   500.00,    5.0505,    6.9652,    7.5347,    0.5845,    0.1927,   -1.2548,   -0.0200,   -0.2600,   -0.4600
   500.10,    4.8241,    6.7664,    7.5559,    1.3261,   -0.0455,   -1.1953,    0.0700,   -0.2700,   -0.4800
   500.20,    4.7691,    6.7253,    7.6029,    1.8323,   -0.0006,   -1.3462,    0.2100,   -0.3500,   -0.4600
